depth (m abs)	year
49.165	1376.691558
49.166	1376.631729
49.167	1376.5719
49.168	1376.512071
49.169	1376.452242
49.17	1376.392413
49.171	1376.332584
49.172	1376.272755
49.173	1376.212926
49.174	1376.153097
49.175	1376.093268
49.176	1376.027213
49.177	1375.954563
49.178	1375.881914
49.179	1375.809264
49.18	1375.736615
49.181	1375.663965
49.182	1375.591317
49.183	1375.518667
49.184	1375.446017
49.185	1375.373368
49.186	1375.300718
49.187	1375.228069
49.188	1375.158104
49.189	1375.101599
49.19	1375.045094
49.191	1374.988589
49.192	1374.932084
49.193	1374.875579
49.194	1374.819074
49.195	1374.762569
49.196	1374.706063
49.197	1374.649558
49.198	1374.593053
49.199	1374.536548
49.2	1374.480043
49.201	1374.423538
49.202	1374.367033
49.203	1374.310528
49.204	1374.249563
49.205	1374.179418
49.206	1374.109274
49.207	1374.03913
49.208	1373.968986
49.209	1373.898842
49.21	1373.828697
49.211	1373.758553
49.212	1373.688409
49.213	1373.618265
49.214	1373.54812
49.215	1373.477976
49.216	1373.407832
49.217	1373.350658
49.218	1373.303366
49.219	1373.256074
49.22	1373.208782
49.221	1373.16149
49.222	1373.114198
49.223	1373.066906
49.224	1373.019614
49.225	1372.972322
49.226	1372.92503
49.227	1372.877738
49.228	1372.830446
49.229	1372.783154
49.23	1372.735862
49.231	1372.68857
49.232	1372.641277
49.233	1372.593986
49.234	1372.546694
49.235	1372.499402
49.236	1372.444053
49.237	1372.384225
49.238	1372.324396
49.239	1372.264567
49.24	1372.204738
49.241	1372.144909
49.242	1372.08508
49.243	1372.025251
49.244	1371.965422
49.245	1371.905594
49.246	1371.845765
49.247	1371.785936
49.248	1371.726107
49.249	1371.666278
49.25	1371.606449
49.251	1371.55603
49.252	1371.509577
49.253	1371.463124
49.254	1371.41667
49.255	1371.370218
49.256	1371.323765
49.257	1371.277312
49.258	1371.230859
49.259	1371.184405
49.26	1371.137953
49.261	1371.0915
49.262	1371.045047
49.263	1370.998594
49.264	1370.95214
49.265	1370.905688
49.266	1370.859235
49.267	1370.812782
49.268	1370.766329
49.269	1370.719875
49.27	1370.675759
49.271	1370.634994
49.272	1370.594229
49.273	1370.553464
49.274	1370.512699
49.275	1370.471934
49.276	1370.43117
49.277	1370.390404
49.278	1370.34964
49.279	1370.308875
49.28	1370.26811
49.281	1370.227345
49.282	1370.18658
49.283	1370.145815
49.284	1370.105051
49.285	1370.064285
49.286	1370.023521
49.287	1369.982756
49.288	1369.941991
49.289	1369.901226
49.29	1369.860461
49.291	1369.819696
49.292	1369.772909
49.293	1369.718923
49.294	1369.664937
49.295	1369.610952
49.296	1369.556965
49.297	1369.50298
49.298	1369.448993
49.299	1369.395008
49.3	1369.341022
49.301	1369.287036
49.302	1369.23305
49.303	1369.179064
49.304	1369.125078
49.305	1369.071092
49.306	1369.017107
49.307	1368.96312
49.308	1368.909135
49.309	1368.8587
49.31	1368.808763
49.311	1368.758826
49.312	1368.708889
49.313	1368.658952
49.314	1368.609015
49.315	1368.559078
49.316	1368.509141
49.317	1368.459204
49.318	1368.409267
49.319	1368.35933
49.32	1368.309393
49.321	1368.259456
49.322	1368.209519
49.323	1368.159582
49.324	1368.109645
49.325	1368.059708
49.326	1368.009772
49.327	1367.969611
49.328	1367.929917
49.329	1367.890223
49.33	1367.850529
49.331	1367.810834
49.332	1367.771139
49.333	1367.731445
49.334	1367.691751
49.335	1367.652057
49.336	1367.612363
49.337	1367.572669
49.338	1367.491449
49.339	1367.390766
49.34	1367.290083
49.341	1367.189399
49.342	1367.088716
49.343	1366.988032
49.344	1366.887349
49.345	1366.786665
49.346	1366.685982
49.347	1366.612293
49.348	1366.545711
49.349	1366.479128
49.35	1366.412546
49.351	1366.345963
49.352	1366.27938
49.353	1366.212798
49.354	1366.146215
49.355	1366.079632
49.356	1366.01305
49.357	1365.946467
49.358	1365.879885
49.359	1365.813302
49.36	1365.75576
49.361	1365.715034
49.362	1365.674307
49.363	1365.633581
49.364	1365.592854
49.365	1365.552127
49.366	1365.511401
49.367	1365.470674
49.368	1365.429948
49.369	1365.389222
49.37	1365.348495
49.371	1365.29799
49.372	1365.230226
49.373	1365.162461
49.374	1365.094697
49.375	1365.026933
49.376	1364.959168
49.377	1364.891404
49.378	1364.82364
49.379	1364.755876
49.38	1364.688111
49.381	1364.620347
49.382	1364.552583
49.383	1364.484818
49.384	1364.423054
49.385	1364.394212
49.386	1364.365371
49.387	1364.33653
49.388	1364.307688
49.389	1364.278847
49.39	1364.250005
49.391	1364.221164
49.392	1364.192323
49.393	1364.16348
49.394	1364.134639
49.395	1364.105798
49.396	1364.076956
49.397	1364.048115
49.398	1364.019273
49.399	1363.990432
49.4	1363.902121
49.401	1363.780111
49.402	1363.658101
49.403	1363.53609
49.404	1363.41408
49.405	1363.29207
49.406	1363.170059
49.407	1363.073139
49.408	1363.033972
49.409	1362.994805
49.41	1362.955639
49.411	1362.916473
49.412	1362.877307
49.413	1362.838141
49.414	1362.798975
49.415	1362.759808
49.416	1362.720642
49.417	1362.681476
49.418	1362.64231
49.419	1362.603144
49.42	1362.563977
49.421	1362.524811
49.422	1362.485644
49.423	1362.446478
49.424	1362.407312
49.425	1362.368146
49.426	1362.328979
49.427	1362.289813
49.428	1362.250647
49.429	1362.211481
49.43	1362.169024
49.431	1362.122572
49.432	1362.076118
49.433	1362.029665
49.434	1361.983212
49.435	1361.936759
49.436	1361.890307
49.437	1361.843853
49.438	1361.7974
49.439	1361.750947
49.44	1361.704494
49.441	1361.658042
49.442	1361.611588
49.443	1361.565135
49.444	1361.518682
49.445	1361.472229
49.446	1361.425777
49.447	1361.379323
49.448	1361.33287
49.449	1361.284656
49.45	1361.228672
49.451	1361.172687
49.452	1361.116703
49.453	1361.060718
49.454	1361.004734
49.455	1360.948749
49.456	1360.892764
49.457	1360.836303
49.458	1360.77783
49.459	1360.719356
49.46	1360.660883
49.461	1360.60241
49.462	1360.543936
49.463	1360.485463
49.464	1360.426989
49.465	1360.368516
49.466	1360.310042
49.467	1360.251569
49.468	1360.193095
49.469	1360.134622
49.47	1360.076149
49.471	1360.017675
49.472	1359.959202
49.473	1359.92297
49.474	1359.889617
49.475	1359.856265
49.476	1359.822913
49.477	1359.78956
49.478	1359.756208
49.479	1359.722856
49.48	1359.689502
49.481	1359.65615
49.482	1359.622798
49.483	1359.589446
49.484	1359.556093
49.485	1359.522741
49.486	1359.466131
49.487	1359.383093
49.488	1359.300055
49.489	1359.217017
49.49	1359.133979
49.491	1359.050941
49.492	1358.967902
49.493	1358.884864
49.494	1358.801826
49.495	1358.718789
49.496	1358.635751
49.497	1358.592796
49.498	1358.567859
49.499	1358.542922
49.5	1358.517985
49.501	1358.493048
49.502	1358.468111
49.503	1358.443174
49.504	1358.418237
49.505	1358.3933
49.506	1358.368363
49.507	1358.343426
49.508	1358.318489
49.509	1358.293552
49.51	1358.268615
49.511	1358.243678
49.512	1358.218741
49.513	1358.193804
49.514	1358.168867
49.515	1358.055866
49.516	1357.912673
49.517	1357.76948
49.518	1357.626286
49.519	1357.483093
49.52	1357.339899
49.521	1357.247346
49.522	1357.206581
49.523	1357.165816
49.524	1357.125052
49.525	1357.084286
49.526	1357.043522
49.527	1357.002756
49.528	1356.961992
49.529	1356.921227
49.53	1356.880462
49.531	1356.839697
49.532	1356.798933
49.533	1356.758167
49.534	1356.717403
49.535	1356.676638
49.536	1356.635873
49.537	1356.595108
49.538	1356.554343
49.539	1356.513578
49.54	1356.472813
49.541	1356.432049
49.542	1356.391283
49.543	1355.924092
49.544	1355.881452
49.545	1355.838811
49.546	1355.796169
49.547	1355.753529
49.548	1355.710887
49.549	1355.668247
49.55	1355.625605
49.551	1355.582964
49.552	1355.540324
49.553	1355.497682
49.554	1355.455041
49.555	1355.4124
49.556	1355.369759
49.557	1355.327119
49.558	1355.284477
49.559	1355.241836
49.56	1355.199195
49.561	1355.156554
49.562	1355.113913
49.563	1355.071272
49.564	1355.028142
49.565	1354.970282
49.566	1354.912423
49.567	1354.854563
49.568	1354.796704
49.569	1354.738844
49.57	1354.680984
49.571	1354.623125
49.572	1354.557436
49.573	1354.47329
49.574	1354.389146
49.575	1354.305001
49.576	1354.220856
49.577	1354.136711
49.578	1354.052566
49.579	1353.968422
49.58	1353.884276
49.581	1353.800131
49.582	1353.715987
49.583	1353.671135
49.584	1353.646393
49.585	1353.621651
49.586	1353.59691
49.587	1353.572169
49.588	1353.547427
49.589	1353.522686
49.59	1353.497943
49.591	1353.473202
49.592	1353.448461
49.593	1353.423719
49.594	1353.398978
49.595	1353.374236
49.596	1353.349494
49.597	1353.324753
49.598	1353.300012
49.599	1353.27527
49.6	1353.250528
49.601	1353.149168
49.602	1352.991053
49.603	1352.832939
49.604	1352.674824
49.605	1352.516709
49.606	1352.358594
49.607	1352.327265
49.608	1352.307861
49.609	1352.288458
49.61	1352.269055
49.611	1352.249651
49.612	1352.230248
49.613	1352.210844
49.614	1352.191441
49.615	1352.172038
49.616	1352.152634
49.617	1352.13323
49.618	1352.113828
49.619	1352.094424
49.62	1352.075021
49.621	1352.055617
49.622	1352.036213
49.623	1352.016811
49.624	1351.997407
49.625	1351.978003
49.626	1351.9586
49.627	1351.939196
49.628	1351.919794
49.629	1351.90039
49.63	1350.992845
49.631	1350.977136
49.632	1350.961427
49.633	1350.945718
49.634	1350.930009
49.635	1350.9143
49.636	1350.898591
49.637	1350.882882
49.638	1350.867173
49.639	1350.851464
49.64	1350.835755
49.641	1350.820046
49.642	1350.804337
49.643	1350.788628
49.644	1350.77292
49.645	1350.757211
49.646	1350.741502
49.647	1350.725793
49.648	1350.710084
49.649	1350.694375
49.65	1350.678666
49.651	1350.662957
49.652	1350.647249
49.653	1350.63154
49.654	1350.61583
49.655	1350.600121
49.656	1350.584412
49.657	1350.568703
49.658	1350.375697
49.659	1349.64311
49.66	1349.60867
49.661	1349.574231
49.662	1349.539792
49.663	1349.505352
49.664	1349.470913
49.665	1349.436474
49.666	1349.402034
49.667	1349.367595
49.668	1349.333156
49.669	1349.298716
49.67	1349.264278
49.671	1349.229838
49.672	1349.195398
49.673	1349.16096
49.674	1349.12652
49.675	1349.092081
49.676	1349.057642
49.677	1349.023202
49.678	1348.988763
49.679	1348.954324
49.68	1348.919884
49.681	1348.885446
49.682	1348.851006
49.683	1348.816566
49.684	1348.782128
49.685	1348.6578
49.686	1348.444545
49.687	1348.294635
49.688	1348.238077
49.689	1348.181517
49.69	1348.124959
49.691	1348.068399
49.692	1348.01184
49.693	1347.955281
49.694	1347.898722
49.695	1347.842163
49.696	1347.785604
49.697	1347.729045
49.698	1347.672486
49.699	1347.615927
49.7	1347.559368
49.701	1347.502808
49.702	1347.44625
49.703	1347.402376
49.704	1347.367684
49.705	1347.332992
49.706	1347.2983
49.707	1347.263608
49.708	1347.228916
49.709	1347.194224
49.71	1347.159532
49.711	1347.12484
49.712	1347.090148
49.713	1347.055456
49.714	1347.020764
49.715	1346.986072
49.716	1346.923114
49.717	1346.846908
49.718	1346.7707
49.719	1346.694494
49.72	1346.618286
49.721	1346.54208
49.722	1346.465872
49.723	1346.389666
49.724	1346.313458
49.725	1346.237252
49.726	1346.161044
49.727	1346.084837
49.728	1346.055317
49.729	1346.028961
49.73	1346.002605
49.731	1345.976249
49.732	1345.949893
49.733	1345.923537
49.734	1345.897181
49.735	1345.870825
49.736	1345.844469
49.737	1345.818113
49.738	1345.791757
49.739	1345.765401
49.74	1345.739045
49.741	1345.712689
49.742	1345.686333
49.743	1345.659977
49.744	1345.633621
49.745	1345.405745
49.746	1345.168912
49.747	1344.93208
49.748	1344.734299
49.749	1344.716359
49.75	1344.69842
49.751	1344.68048
49.752	1344.662539
49.753	1344.6446
49.754	1344.62666
49.755	1344.60872
49.756	1344.59078
49.757	1344.57284
49.758	1344.5549
49.759	1344.53696
49.76	1344.519021
49.761	1344.50108
49.762	1344.48314
49.763	1344.465201
49.764	1344.44726
49.765	1344.429321
49.766	1344.411381
49.767	1344.393441
49.768	1344.375501
49.769	1344.357561
49.77	1344.339621
49.771	1344.321681
49.772	1344.303741
49.773	1344.275316
49.774	1344.212574
49.775	1344.14983
49.776	1344.087088
49.777	1344.024346
49.778	1343.961604
49.779	1343.898862
49.78	1343.836119
49.781	1343.773376
49.782	1343.710634
49.783	1343.647892
49.784	1343.58515
49.785	1343.522407
49.786	1343.459665
49.787	1343.396922
49.788	1343.364998
49.789	1343.334048
49.79	1343.303098
49.791	1343.27077
49.792	1343.238444
49.793	1343.206117
49.794	1343.173789
49.795	1343.141463
49.796	1343.109135
49.797	1343.076809
49.798	1343.044481
49.799	1343.012154
49.8	1342.979827
49.801	1342.9475
49.802	1342.38827
49.803	1342.032651
49.804	1341.982976
49.805	1341.933301
49.806	1341.883626
49.807	1341.833952
49.808	1341.784277
49.809	1341.734601
49.81	1341.684927
49.811	1341.635252
49.812	1341.585578
49.813	1341.535902
49.814	1341.486228
49.815	1341.436553
49.816	1341.386878
49.817	1341.337203
49.818	1341.287528
49.819	1341.237854
49.82	1341.188179
49.821	1341.13579
49.822	1341.079018
49.823	1341.022246
49.824	1340.965474
49.825	1340.908703
49.826	1340.85193
49.827	1340.795158
49.828	1340.738386
49.829	1340.672238
49.83	1340.596715
49.831	1340.521193
49.832	1340.44567
49.833	1340.370147
49.834	1340.294623
49.835	1340.219101
49.836	1340.143578
49.837	1340.068055
49.838	1339.992532
49.839	1339.917009
49.84	1339.841486
49.841	1339.796433
49.842	1339.767837
49.843	1339.739242
49.844	1339.710647
49.845	1339.68205
49.846	1339.653455
49.847	1339.62486
49.848	1339.596265
49.849	1339.567669
49.85	1339.539073
49.851	1339.510478
49.852	1339.481882
49.853	1339.453287
49.854	1339.424691
49.855	1339.396095
49.856	1339.3675
49.857	1339.265825
49.858	1339.164151
49.859	1339.062476
49.86	1338.960801
49.861	1338.859127
49.862	1338.757453
49.863	1338.655778
49.864	1338.554103
49.865	1338.463139
49.866	1338.415723
49.867	1338.368306
49.868	1338.320889
49.869	1338.273473
49.87	1338.226055
49.871	1338.178638
49.872	1338.131221
49.873	1338.083805
49.874	1338.036388
49.875	1337.988971
49.876	1337.941554
49.877	1337.894138
49.878	1337.84672
49.879	1337.799303
49.88	1337.751887
49.881	1337.70447
49.882	1337.657053
49.883	1337.609636
49.884	1337.558824
49.885	1337.50087
49.886	1337.442916
49.887	1337.384962
49.888	1337.327008
49.889	1337.269054
49.89	1337.2111
49.891	1337.153146
49.892	1337.095193
49.893	1337.037239
49.894	1336.979285
49.895	1336.921331
49.896	1336.863377
49.897	1336.805423
49.898	1336.747469
49.899	1336.689515
49.9	1336.649388
49.901	1336.611716
49.902	1336.574045
49.903	1336.536373
49.904	1336.498702
49.905	1336.46103
49.906	1336.423358
49.907	1336.385687
49.908	1336.348015
49.909	1336.310343
49.91	1336.272671
49.911	1336.235
49.912	1336.114464
49.913	1335.993928
49.914	1335.873391
49.915	1335.752855
49.916	1335.63232
49.917	1335.511784
49.918	1335.391248
49.919	1335.269453
49.92	1335.146727
49.921	1335.024001
49.922	1334.901275
49.923	1334.778549
49.924	1334.655823
49.925	1334.533097
49.926	1334.435121
49.927	1334.400111
49.928	1334.365102
49.929	1334.330092
49.93	1334.295082
49.931	1334.260072
49.932	1334.225063
49.933	1334.190053
49.934	1334.155043
49.935	1334.120034
49.936	1334.085024
49.937	1334.050014
49.938	1334.015004
49.939	1333.912018
49.94	1333.741054
49.941	1333.570089
49.942	1333.399125
49.943	1333.228162
49.944	1333.080386
49.945	1332.996932
49.946	1332.913479
49.947	1332.830025
49.948	1332.746571
49.949	1332.663118
49.95	1332.579664
49.951	1332.49621
49.952	1332.412757
49.953	1332.329303
49.954	1332.245849
49.955	1332.168617
49.956	1332.096674
49.957	1332.024731
49.958	1331.952788
49.959	1331.880846
49.96	1331.808903
49.961	1331.73696
49.962	1331.665017
49.963	1331.593074
49.964	1331.521132
49.965	1331.449189
49.966	1331.377246
49.967	1331.302562
49.968	1331.203212
49.969	1331.103862
49.97	1331.004513
49.971	1330.905163
49.972	1330.805814
49.973	1330.706464
49.974	1330.607115
49.975	1330.507764
49.976	1330.409551
49.977	1330.32262
49.978	1330.235689
49.979	1330.148758
49.98	1330.061827
49.981	1329.974897
49.982	1329.887965
49.983	1329.801035
49.984	1329.714103
49.985	1329.627173
49.986	1329.540242
49.987	1329.424821
49.988	1329.302096
49.989	1329.17937
49.99	1329.056644
49.991	1328.933918
49.992	1328.811192
49.993	1328.688466
49.994	1328.59662
49.995	1328.535257
49.996	1328.473894
49.997	1328.412531
49.998	1328.351168
49.999	1328.289805
50	1328.228442
50.001	1328.167079
50.002	1328.105716
50.003	1328.044353
50.004	1327.98299
50.005	1327.921627
50.006	1327.860264
50.007	1327.798901
50.008	1327.737538
50.009	1327.668665
50.01	1327.59912
50.011	1327.529575
50.012	1327.460031
50.013	1327.390486
50.014	1327.320941
50.015	1327.251396
50.016	1327.181851
50.017	1327.112307
50.018	1327.042762
50.019	1326.973218
50.02	1326.903673
50.021	1326.834339
50.022	1326.769141
50.023	1326.703943
50.024	1326.638745
50.025	1326.573546
50.026	1326.508348
50.027	1326.44315
50.028	1326.377952
50.029	1326.312753
50.03	1326.247555
50.031	1326.182357
50.032	1326.117159
50.033	1326.05196
50.034	1325.986762
50.035	1325.927247
50.036	1325.879748
50.037	1325.832248
50.038	1325.784748
50.039	1325.737249
50.04	1325.689748
50.041	1325.642249
50.042	1325.59475
50.043	1325.54725
